source,target,rel,weight
Walmart::Office Supplies > Office Technology,Walmart::Office Supplies > Office Technology > Computer Cleaners,CHILD_OF,1.0
Walmart::Office Supplies > Office Technology > Office Phones,Walmart::Office Supplies > Office Technology > Office Phones > Phone Cards,CHILD_OF,1.0
Walmart::Office Supplies > Office Technology > Office Phones,Walmart::Office Supplies > Office Technology > Office Phones > Walkie Talkies & 2-Way Radios,CHILD_OF,1.0
Walmart::Office Supplies > Office Technology > Office Phones,Walmart::Office Supplies > Office Technology > Office Phones > Internet Phone Products (VoIP),CHILD_OF,1.0
Walmart::Office Supplies > Office Technology > Office Phones,Walmart::Office Supplies > Office Technology > Office Phones > Headsets & Accessories,CHILD_OF,1.0
Walmart::Office Supplies > Office Technology > Office Phones,Walmart::Office Supplies > Office Technology > Office Phones > VoIP Phone Adapters,CHILD_OF,1.0
Walmart::Office Supplies > Office Technology > Office Phones,Walmart::Office Supplies > Office Technology > Office Phones > Vtech Phones,CHILD_OF,1.0
Walmart::Office Supplies > Office Technology > Computer Accessories,Walmart::Office Supplies > Office Technology > Computer Accessories > Monitor Screen Accessories,CHILD_OF,1.0
Walmart::Office Supplies > Office Technology > Computer Accessories,Walmart::Office Supplies > Office Technology > Computer Accessories > Internal Hard Drives,CHILD_OF,1.0
Walmart::Office Supplies > Office Technology > Printers,Walmart::Office Supplies > Office Technology > Printers > Brother Printer January 2020,CHILD_OF,1.0
Walmart::Office Supplies > Typewriters & Supplies,Walmart::Office Supplies > Typewriters & Supplies > Typerwriter Ribbons,CHILD_OF,1.0
Walmart::Office Supplies > Typewriters & Supplies,Walmart::Office Supplies > Typewriters & Supplies > Portable Typewriters,CHILD_OF,1.0
Walmart::Office Supplies > Typewriters & Supplies,Walmart::Office Supplies > Typewriters & Supplies > Electric Typewriters,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > Pen Highlighters,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > School Arts and Crafts,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > Learning at Home,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > Locker Organization & Accessories,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > Lesson Planner,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > Teaching and Classroom Supplies,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > Ink Pads,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > Blank Paper,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > Whiteboard Stand,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > School Writing Supplies,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > White Gel Pens,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > School Supply Kits,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > Bulk School Supplies,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > College Notebooks,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > Elementary School Supplies,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > Middle School Supplies,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > College School Supplies,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > School Project Supplies,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > Crayon Colors,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > Pre-School Supplies,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > High School Supplies,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies,Walmart::Office Supplies > School Supplies > Mini Notebooks,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies > School Arts and Crafts,Walmart::Office Supplies > School Supplies > School Arts and Crafts > Play Dough,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies > School Arts and Crafts,Walmart::Office Supplies > School Supplies > School Arts and Crafts > Construction Paper,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies > School Arts and Crafts,Walmart::Office Supplies > School Supplies > School Arts and Crafts > Crayons,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies > School Arts and Crafts,Walmart::Office Supplies > School Supplies > School Arts and Crafts > Colored Pencils,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies > School Arts and Crafts,Walmart::Office Supplies > School Supplies > School Arts and Crafts > Chalkboard Erasers,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies > Teaching and Classroom Supplies,Walmart::Office Supplies > School Supplies > Teaching and Classroom Supplies > Chalkboards,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies > School Writing Supplies,Walmart::Office Supplies > School Supplies > School Writing Supplies > Pens for School,CHILD_OF,1.0
Walmart::Office Supplies > School Supplies > School Writing Supplies,Walmart::Office Supplies > School Supplies > School Writing Supplies > Pencils Pencil Sharpeners,CHILD_OF,1.0
Walmart::Office Supplies > Calculators,Walmart::Office Supplies > Calculators > Ti 84 Calculators,CHILD_OF,1.0
Walmart::Office Supplies > Calculators,Walmart::Office Supplies > Calculators > Restored Calculators,CHILD_OF,1.0
Walmart::Office Supplies > Calculators,Walmart::Office Supplies > Calculators > Financial Calculators,CHILD_OF,1.0
Walmart::Office Supplies > Calculators,Walmart::Office Supplies > Calculators > Printing Calculators,CHILD_OF,1.0
Walmart::Office Supplies > Calculators,Walmart::Office Supplies > Calculators > Graphing Calculators,CHILD_OF,1.0
Walmart::Office Supplies > Calculators,Walmart::Office Supplies > Calculators > Calculators lcd,CHILD_OF,1.0
Walmart::Office Supplies > Calculators,Walmart::Office Supplies > Calculators > Scientific Calculators,CHILD_OF,1.0
Walmart::Office Supplies > Calculators,Walmart::Office Supplies > Calculators > Basic Calculators,CHILD_OF,1.0
Walmart::Office Supplies > Calculators,Walmart::Office Supplies > Calculators > Calculator Accessories,CHILD_OF,1.0
Walmart::Office Supplies > Whiteboards & Dry Erase Boards,Walmart::Office Supplies > Whiteboards & Dry Erase Boards > Combination Boards,CHILD_OF,1.0
Walmart::Office Supplies > Whiteboards & Dry Erase Boards,Walmart::Office Supplies > Whiteboards & Dry Erase Boards > Whiteboards,CHILD_OF,1.0
Walmart::Office Supplies > Whiteboards & Dry Erase Boards,Walmart::Office Supplies > Whiteboards & Dry Erase Boards > Whiteboard Stand,CHILD_OF,1.0
Walmart::Office Supplies > Whiteboards & Dry Erase Boards,Walmart::Office Supplies > Whiteboards & Dry Erase Boards > Glass Whiteboards,CHILD_OF,1.0
Walmart::Office Supplies > Whiteboards & Dry Erase Boards,Walmart::Office Supplies > Whiteboards & Dry Erase Boards > Dry Erase Calendar Boards,CHILD_OF,1.0
Walmart::Office Supplies > Whiteboards & Dry Erase Boards,Walmart::Office Supplies > Whiteboards & Dry Erase Boards > Magnetic Boards,CHILD_OF,1.0
Walmart::Office Supplies > Whiteboards & Dry Erase Boards,Walmart::Office Supplies > Whiteboards & Dry Erase Boards > Whiteboard & Dry Erase Board Paint,CHILD_OF,1.0
"Walmart::Office Supplies > Bulletin Boards, Cork Boards, and Letter Boards","Walmart::Office Supplies > Bulletin Boards, Cork Boards, and Letter Boards > Cork Tiles",CHILD_OF,1.0
"Walmart::Office Supplies > Bulletin Boards, Cork Boards, and Letter Boards","Walmart::Office Supplies > Bulletin Boards, Cork Boards, and Letter Boards > Bulletin Boards",CHILD_OF,1.0
"Walmart::Office Supplies > Bulletin Boards, Cork Boards, and Letter Boards","Walmart::Office Supplies > Bulletin Boards, Cork Boards, and Letter Boards > Letter Boards",CHILD_OF,1.0
Walmart::Office Supplies > Staplers,Walmart::Office Supplies > Staplers > T50 Staples,CHILD_OF,1.0
Walmart::Office Supplies > Staplers,Walmart::Office Supplies > Staplers > Hole Punches,CHILD_OF,1.0
Walmart::Office Supplies > Staplers,Walmart::Office Supplies > Staplers > Manual Staplers,CHILD_OF,1.0
Walmart::Office Supplies > Staplers,Walmart::Office Supplies > Staplers > Staple Removers,CHILD_OF,1.0
Walmart::Office Supplies > Staplers,Walmart::Office Supplies > Staplers > Desk Staples,CHILD_OF,1.0
Walmart::Office Supplies > Staplers,Walmart::Office Supplies > Staplers > Office Staplers,CHILD_OF,1.0
Walmart::Office Supplies > Staplers,Walmart::Office Supplies > Staplers > Electric & Battery Operated Staplers,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Pens,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Pen Highlighters,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Hub Pen,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Pen Grips,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Counter Pens,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Glitter Gel Pens,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Paper Mate Pens,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > White Gel Pens,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Counterfeit Pens,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Rollerball Pens,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Black Pens,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Calligraphy Pens,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Multi-color Pens,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Gel Pens,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Ballpoint Pens,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Tul Pens,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > BIC Pens,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Pen Refills,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Gold Pens,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Pilot Pens,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Erasable Pens,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Ink Bottles,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Fountain Pens,CHILD_OF,1.0
Walmart::Office Supplies > Pens,Walmart::Office Supplies > Pens > Felt Tip Pens,CHILD_OF,1.0
Walmart::Office Supplies > Paper Shredders,Walmart::Office Supplies > Paper Shredders > Fellowes Paper Shredders,CHILD_OF,1.0
Walmart::Office Supplies > Paper Shredders,Walmart::Office Supplies > Paper Shredders > Strip-Cut Shredders,CHILD_OF,1.0
Walmart::Office Supplies > Paper Shredders,Walmart::Office Supplies > Paper Shredders > Cross-Cut Shredders,CHILD_OF,1.0
Walmart::Office Supplies > Paper Shredders,Walmart::Office Supplies > Paper Shredders > Commercial Shredders,CHILD_OF,1.0
Walmart::Office Supplies > Paper Shredders,Walmart::Office Supplies > Paper Shredders > Shredder Oil,CHILD_OF,1.0
Walmart::Office Supplies > Paper Shredders,Walmart::Office Supplies > Paper Shredders > Office Shredders,CHILD_OF,1.0
Walmart::Office Supplies > Paper Shredders,Walmart::Office Supplies > Paper Shredders > Home Shredders,CHILD_OF,1.0
Walmart::Office Supplies > Paper Shredders,Walmart::Office Supplies > Paper Shredders > Micro-Cut Shredders,CHILD_OF,1.0
Walmart::Office Supplies > Presentation Boards & Presentation Easels,Walmart::Office Supplies > Presentation Boards & Presentation Easels > Poster Boards,CHILD_OF,1.0
Walmart::Office Supplies > Presentation Boards & Presentation Easels,Walmart::Office Supplies > Presentation Boards & Presentation Easels > Foam Boards,CHILD_OF,1.0
Walmart::Office Supplies > Presentation Boards & Presentation Easels,Walmart::Office Supplies > Presentation Boards & Presentation Easels > Black Poster Board,CHILD_OF,1.0
Walmart::Office Supplies > Presentation Boards & Presentation Easels,Walmart::Office Supplies > Presentation Boards & Presentation Easels > Presentation Easels,CHILD_OF,1.0
Walmart::Office Supplies > Presentation Boards & Presentation Easels,Walmart::Office Supplies > Presentation Boards & Presentation Easels > White Poster Board,CHILD_OF,1.0
Walmart::Office Supplies > Presentation Boards & Presentation Easels,Walmart::Office Supplies > Presentation Boards & Presentation Easels > Easel Pads,CHILD_OF,1.0
Walmart::Office Supplies > Presentation Boards & Presentation Easels,Walmart::Office Supplies > Presentation Boards & Presentation Easels > Tri-Fold Poster Boards,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials,Walmart::Office Supplies > Retail Essentials > Forms & Recordkeeping,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials,Walmart::Office Supplies > Retail Essentials > Ticket Dispensers & Ticket Holders,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials,Walmart::Office Supplies > Retail Essentials > Time Clocks & Cards,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials,Walmart::Office Supplies > Retail Essentials > Office Signs,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials,Walmart::Office Supplies > Retail Essentials > Money Handling,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials,Walmart::Office Supplies > Retail Essentials > Stickers and Raffle Tickets,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials,Walmart::Office Supplies > Retail Essentials > Pricing Guns,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials,Walmart::Office Supplies > Retail Essentials > Name Badges & Lanyards,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials,Walmart::Office Supplies > Retail Essentials > Clipboards,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Forms & Recordkeeping,Walmart::Office Supplies > Retail Essentials > Forms & Recordkeeping > Tax Forms,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Forms & Recordkeeping,Walmart::Office Supplies > Retail Essentials > Forms & Recordkeeping > Receipt Order Books,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Forms & Recordkeeping,Walmart::Office Supplies > Retail Essentials > Forms & Recordkeeping > Telephone Message Books,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Forms & Recordkeeping,Walmart::Office Supplies > Retail Essentials > Forms & Recordkeeping > Ledgers & Record Books,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Forms & Recordkeeping,Walmart::Office Supplies > Retail Essentials > Forms & Recordkeeping > Check Writers,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Time Clocks & Cards,Walmart::Office Supplies > Retail Essentials > Time Clocks & Cards > Attendance Time Cards,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Time Clocks & Cards,Walmart::Office Supplies > Retail Essentials > Time Clocks & Cards > Attendance Time Clocks,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Office Signs,Walmart::Office Supplies > Retail Essentials > Office Signs > Warning Signs,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Office Signs,Walmart::Office Supplies > Retail Essentials > Office Signs > Business Card Holders Name Plates,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Office Signs,Walmart::Office Supplies > Retail Essentials > Office Signs > Information Signs,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Office Signs,Walmart::Office Supplies > Retail Essentials > Office Signs > Business Hours Signs,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Money Handling,Walmart::Office Supplies > Retail Essentials > Money Handling > Casio Cash Registers,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Money Handling,Walmart::Office Supplies > Retail Essentials > Money Handling > Money Deposit Bags,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Money Handling,Walmart::Office Supplies > Retail Essentials > Money Handling > Money Bill Counters,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Money Handling,Walmart::Office Supplies > Retail Essentials > Money Handling > Cash Boxes,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Money Handling,Walmart::Office Supplies > Retail Essentials > Money Handling > Thermal Paper,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Money Handling,Walmart::Office Supplies > Retail Essentials > Money Handling > Coin Roll Wrappers,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Money Handling,Walmart::Office Supplies > Retail Essentials > Money Handling > Currency Bands Straps,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Money Handling,Walmart::Office Supplies > Retail Essentials > Money Handling > Counterfeit Detection Supplies,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Money Handling,Walmart::Office Supplies > Retail Essentials > Money Handling > Receipt Printers,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Money Handling,Walmart::Office Supplies > Retail Essentials > Money Handling > Coin Counters Sorters Changers,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Money Handling,Walmart::Office Supplies > Retail Essentials > Money Handling > Cash Register Drawers Trays,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Money Handling,Walmart::Office Supplies > Retail Essentials > Money Handling > Blank Checks,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Name Badges & Lanyards,Walmart::Office Supplies > Retail Essentials > Name Badges & Lanyards > ID Badge Printer,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Name Badges & Lanyards,Walmart::Office Supplies > Retail Essentials > Name Badges & Lanyards > Sports Lanyards,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Name Badges & Lanyards,Walmart::Office Supplies > Retail Essentials > Name Badges & Lanyards > ID Badge Holders,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Name Badges & Lanyards,Walmart::Office Supplies > Retail Essentials > Name Badges & Lanyards > Badge Key Reels,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Name Badges & Lanyards,Walmart::Office Supplies > Retail Essentials > Name Badges & Lanyards > Name Badges,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Name Badges & Lanyards,Walmart::Office Supplies > Retail Essentials > Name Badges & Lanyards > Lanyards,CHILD_OF,1.0
Walmart::Office Supplies > Retail Essentials > Clipboards,Walmart::Office Supplies > Retail Essentials > Clipboards > Plastic Clipboards,CHILD_OF,1.0
Walmart::Office Supplies > Moving,Walmart::Office Supplies > Moving > Packing Materials,CHILD_OF,1.0
Walmart::Office Supplies > Moving,Walmart::Office Supplies > Moving > Moving Supplies,CHILD_OF,1.0
Walmart::Office Supplies > Moving,Walmart::Office Supplies > Moving > Moving Equipment,CHILD_OF,1.0
Walmart::Office Supplies > Moving,Walmart::Office Supplies > Moving > Shipping Labels,CHILD_OF,1.0
Walmart::Office Supplies > Moving,Walmart::Office Supplies > Moving > Bubble Stretch Wrap,CHILD_OF,1.0
Walmart::Office Supplies > Moving,Walmart::Office Supplies > Moving > Pen+Gear Shipping & Moving Supplies,CHILD_OF,1.0
Walmart::Office Supplies > Moving,Walmart::Office Supplies > Moving > Packaging Shipping Tape,CHILD_OF,1.0
Walmart::Office Supplies > Moving,Walmart::Office Supplies > Moving > Moving Boxes,CHILD_OF,1.0
Walmart::Office Supplies > Moving,Walmart::Office Supplies > Moving > Moving Kits,CHILD_OF,1.0
Walmart::Office Supplies > Moving > Packing Materials,Walmart::Office Supplies > Moving > Packing Materials > Packing Paper,CHILD_OF,1.0
Walmart::Office Supplies > Moving > Packing Materials,Walmart::Office Supplies > Moving > Packing Materials > Poly Bags,CHILD_OF,1.0
Walmart::Office Supplies > Moving > Packing Materials,Walmart::Office Supplies > Moving > Packing Materials > Packing Tape,CHILD_OF,1.0
Walmart::Office Supplies > Moving > Packing Materials,Walmart::Office Supplies > Moving > Packing Materials > Mattress Moving Covers,CHILD_OF,1.0
Walmart::Office Supplies > Moving > Packing Materials,Walmart::Office Supplies > Moving > Packing Materials > Foam Sheets Packing Peanuts,CHILD_OF,1.0
Walmart::Office Supplies > Moving > Moving Equipment,Walmart::Office Supplies > Moving > Moving Equipment > Moving Blankets,CHILD_OF,1.0
Walmart::Office Supplies > Moving > Moving Equipment,Walmart::Office Supplies > Moving > Moving Equipment > Packaging Tape Dispensers,CHILD_OF,1.0
Walmart::Office Supplies > Moving > Moving Equipment,Walmart::Office Supplies > Moving > Moving Equipment > Tape Measures,CHILD_OF,1.0
Walmart::Office Supplies > Moving > Moving Equipment,Walmart::Office Supplies > Moving > Moving Equipment > Ropes and Tie Downs,CHILD_OF,1.0
Walmart::Office Supplies > Moving > Bubble Stretch Wrap,Walmart::Office Supplies > Moving > Bubble Stretch Wrap > Stretch Wrap,CHILD_OF,1.0
Walmart::Office Supplies > Moving > Bubble Stretch Wrap,Walmart::Office Supplies > Moving > Bubble Stretch Wrap > Bubble Wrap,CHILD_OF,1.0
Walmart::Office Supplies > Moving > Bubble Stretch Wrap,Walmart::Office Supplies > Moving > Bubble Stretch Wrap > Shrink Wrap,CHILD_OF,1.0
Walmart::Office Supplies > Moving > Moving Boxes,Walmart::Office Supplies > Moving > Moving Boxes > Extra Strength Moving Boxes,CHILD_OF,1.0
Walmart::Office Supplies > Moving > Moving Boxes,Walmart::Office Supplies > Moving > Moving Boxes > Cardboard Boxes,CHILD_OF,1.0
Walmart::Office Supplies > Moving > Moving Boxes,Walmart::Office Supplies > Moving > Moving Boxes > Medium Moving Boxes,CHILD_OF,1.0
Walmart::Office Supplies > Moving > Moving Boxes,Walmart::Office Supplies > Moving > Moving Boxes > Moving Boxes,CHILD_OF,1.0
Walmart::Office Supplies > Moving > Moving Boxes,Walmart::Office Supplies > Moving > Moving Boxes > Wardrobe Boxes,CHILD_OF,1.0
Walmart::Office Supplies > Moving > Moving Boxes,Walmart::Office Supplies > Moving > Moving Boxes > Moving Kits,CHILD_OF,1.0
Walmart::Office Supplies > Moving > Moving Boxes,Walmart::Office Supplies > Moving > Moving Boxes > File Boxes,CHILD_OF,1.0
Walmart::Office Supplies > Moving > Moving Boxes,Walmart::Office Supplies > Moving > Moving Boxes > Small Moving Boxes,CHILD_OF,1.0
Walmart::Office Supplies > Moving > Moving Boxes,Walmart::Office Supplies > Moving > Moving Boxes > Packing Shipping Boxes,CHILD_OF,1.0
Walmart::Office Supplies > Scissors,Walmart::Office Supplies > Scissors > Cutco Scissors,CHILD_OF,1.0
Walmart::Office Supplies > Scissors,Walmart::Office Supplies > Scissors > Safety Scissors,CHILD_OF,1.0
Walmart::Office Supplies > Scissors,Walmart::Office Supplies > Scissors > Adult Scissors,CHILD_OF,1.0
Walmart::Office Supplies > Scissors,Walmart::Office Supplies > Scissors > Scissors Sharpener,CHILD_OF,1.0
Walmart::Office Supplies > Scissors,Walmart::Office Supplies > Scissors > Fiskars Scissors,CHILD_OF,1.0
Walmart::Office Supplies > Scissors,Walmart::Office Supplies > Scissors > Fabric and Sewing,CHILD_OF,1.0
Walmart::Office Supplies > Scissors,Walmart::Office Supplies > Scissors > Kids Scissors,CHILD_OF,1.0
Walmart::Office Supplies > Clips & Fasteners,Walmart::Office Supplies > Clips & Fasteners > Rubber Bands,CHILD_OF,1.0
Walmart::Office Supplies > Clips & Fasteners,Walmart::Office Supplies > Clips & Fasteners > Thumb Tacks & Push Pins,CHILD_OF,1.0
Walmart::Office Supplies > Clips & Fasteners,Walmart::Office Supplies > Clips & Fasteners > Binder Clips,CHILD_OF,1.0
Walmart::Office Supplies > Clips & Fasteners,Walmart::Office Supplies > Clips & Fasteners > Paper Clips,CHILD_OF,1.0
Walmart::Office Supplies > Clips & Fasteners,Walmart::Office Supplies > Clips & Fasteners > Tag Fasteners,CHILD_OF,1.0
Walmart::Office Supplies > Clips & Fasteners,Walmart::Office Supplies > Clips & Fasteners > Magnets,CHILD_OF,1.0
Walmart::Office Supplies > Clips & Fasteners,Walmart::Office Supplies > Clips & Fasteners > Bulldog Clips,CHILD_OF,1.0
Walmart::Office Supplies > Clips & Fasteners,Walmart::Office Supplies > Clips & Fasteners > Brads,CHILD_OF,1.0
Walmart::Office Supplies > Glues & Glue Removers,Walmart::Office Supplies > Glues & Glue Removers > Adhesive Removers,CHILD_OF,1.0
Walmart::Office Supplies > Glues & Glue Removers,Walmart::Office Supplies > Glues & Glue Removers > Glue Sticks,CHILD_OF,1.0
Walmart::Office Supplies > Glues & Glue Removers,Walmart::Office Supplies > Glues & Glue Removers > Adhesive Dots,CHILD_OF,1.0
Walmart::Office Supplies > Glues & Glue Removers,Walmart::Office Supplies > Glues & Glue Removers > Specialty Glue,CHILD_OF,1.0
Walmart::Office Supplies > Glues & Glue Removers,Walmart::Office Supplies > Glues & Glue Removers > Sticky Tack,CHILD_OF,1.0
Walmart::Office Supplies > Glues & Glue Removers,Walmart::Office Supplies > Glues & Glue Removers > Liquid Glue & School Glue,CHILD_OF,1.0
Walmart::Office Supplies > Labels & Label Makers,Walmart::Office Supplies > Labels & Label Makers > Labels,CHILD_OF,1.0
Walmart::Office Supplies > Labels & Label Makers,Walmart::Office Supplies > Labels & Label Makers > Brady Label Makers & Labels,CHILD_OF,1.0
Walmart::Office Supplies > Labels & Label Makers,Walmart::Office Supplies > Labels & Label Makers > Label Makers,CHILD_OF,1.0
Walmart::Office Supplies > Labels & Label Makers,Walmart::Office Supplies > Labels & Label Makers > Brother Label Makers,CHILD_OF,1.0
Walmart::Office Supplies > Labels & Label Makers,Walmart::Office Supplies > Labels & Label Makers > Label Maker Tape & Refills,CHILD_OF,1.0
Walmart::Office Supplies > Labels & Label Makers > Labels,Walmart::Office Supplies > Labels & Label Makers > Labels > Color Coding Labels,CHILD_OF,1.0
Walmart::Office Supplies > Labels & Label Makers > Labels,Walmart::Office Supplies > Labels & Label Makers > Labels > Shipping Labels,CHILD_OF,1.0
Walmart::Office Supplies > Labels & Label Makers > Labels,Walmart::Office Supplies > Labels & Label Makers > Labels > Red Labels,CHILD_OF,1.0
Walmart::Office Supplies > Labels & Label Makers > Labels,Walmart::Office Supplies > Labels & Label Makers > Labels > Black Labels,CHILD_OF,1.0
Walmart::Office Supplies > Labels & Label Makers > Labels,Walmart::Office Supplies > Labels & Label Makers > Labels > Multi-Purpose Labels,CHILD_OF,1.0
Walmart::Office Supplies > Labels & Label Makers > Labels,Walmart::Office Supplies > Labels & Label Makers > Labels > Address Labels,CHILD_OF,1.0
Walmart::Office Supplies > Labels & Label Makers > Labels,Walmart::Office Supplies > Labels & Label Makers > Labels > White Labels,CHILD_OF,1.0
Walmart::Office Supplies > Labels & Label Makers > Labels,Walmart::Office Supplies > Labels & Label Makers > Labels > File Folder Labels,CHILD_OF,1.0
Walmart::Office Supplies > Folders,Walmart::Office Supplies > Folders > Presentation Folders,CHILD_OF,1.0
Walmart::Office Supplies > Folders,Walmart::Office Supplies > Folders > Plastic Folders,CHILD_OF,1.0
