uid,retailer,name,path,level,items,is_leaf,in_scope,coreness
Staples::Expanded Assortment > Personal Care & Eyewear > Hair Styling Products,Staples,Hair Styling Products,Expanded Assortment > Personal Care & Eyewear > Hair Styling Products,3,13.0,True,True,0.06930555555555555
Staples::Expanded Assortment > Personal Care & Eyewear > Manicure Kits,Staples,Manicure Kits,Expanded Assortment > Personal Care & Eyewear > Manicure Kits,3,13.0,True,True,0.06930555555555555
Staples::Expanded Assortment > Personal Care & Eyewear > Perfumes & Cologne,Staples,Perfumes & Cologne,Expanded Assortment > Personal Care & Eyewear > Perfumes & Cologne,3,13.0,True,True,0.06930555555555555
Staples::Expanded Assortment > Personal Care & Eyewear > Toothpaste,Staples,Toothpaste,Expanded Assortment > Personal Care & Eyewear > Toothpaste,3,9.0,True,True,0.06699074074074074
Staples::Expanded Assortment > Pet Supplies & Accessories,Staples,Pet Supplies & Accessories,Expanded Assortment > Pet Supplies & Accessories,2,4.0,False,True,0.06278215223097112
Staples::Expanded Assortment > Pet Supplies & Accessories > Bird Supplies,Staples,Bird Supplies,Expanded Assortment > Pet Supplies & Accessories > Bird Supplies,3,4.0,False,True,0.0637962962962963
"Staples::Expanded Assortment > Pet Supplies & Accessories > Bird Supplies > Bird Food, Treats and Healthcare",Staples,"Bird Food, Treats and Healthcare","Expanded Assortment > Pet Supplies & Accessories > Bird Supplies > Bird Food, Treats and Healthcare",4,4.0,True,True,0.06942608695652173
Staples::Expanded Assortment > Pet Supplies & Accessories > Dog & Cat Supplies,Staples,Dog & Cat Supplies,Expanded Assortment > Pet Supplies & Accessories > Dog & Cat Supplies,3,0.0,False,True,0.060231481481481476
Staples::Expanded Assortment > Pet Supplies & Accessories > Dog & Cat Supplies > Cat Litter,Staples,Cat Litter,Expanded Assortment > Pet Supplies & Accessories > Dog & Cat Supplies > Cat Litter,4,0.0,True,True,0.06093913043478261
Staples::Expanded Assortment > Pet Supplies & Accessories > Dog & Cat Supplies > Cat Treats,Staples,Cat Treats,Expanded Assortment > Pet Supplies & Accessories > Dog & Cat Supplies > Cat Treats,4,0.0,True,True,0.06093913043478261
Staples::Expanded Assortment > Pet Supplies & Accessories > Dog & Cat Supplies > Dog & Cat Grooming Supplies,Staples,Dog & Cat Grooming Supplies,Expanded Assortment > Pet Supplies & Accessories > Dog & Cat Supplies > Dog & Cat Grooming Supplies,4,0.0,True,True,0.06093913043478261
Staples::Expanded Assortment > Pet Supplies & Accessories > Specialty Pet Supplies,Staples,Specialty Pet Supplies,Expanded Assortment > Pet Supplies & Accessories > Specialty Pet Supplies,3,4.0,True,True,0.0637962962962963
Staples::Facilities,Staples,Facilities,Facilities,1,12161.0,False,True,0.6569230769230768
"Staples::Facilities > Adhesives, Sealants and Patching",Staples,"Adhesives, Sealants and Patching","Facilities > Adhesives, Sealants and Patching",2,109.0,False,True,0.541994750656168
"Staples::Facilities > Adhesives, Sealants and Patching > Adhesives",Staples,Adhesives,"Facilities > Adhesives, Sealants and Patching > Adhesives",3,99.0,False,True,0.586574074074074
"Staples::Facilities > Adhesives, Sealants and Patching > Adhesives > Commercial Adhesives",Staples,Commercial Adhesives,"Facilities > Adhesives, Sealants and Patching > Adhesives > Commercial Adhesives",4,6.0,True,True,0.5052173913043478
"Staples::Facilities > Adhesives, Sealants and Patching > Adhesives > Sealants & Caulking",Staples,Sealants & Caulking,"Facilities > Adhesives, Sealants and Patching > Adhesives > Sealants & Caulking",4,93.0,True,True,0.6457043478260869
"Staples::Facilities > Adhesives, Sealants and Patching > Concrete & Asphalt Maintenance",Staples,Concrete & Asphalt Maintenance,"Facilities > Adhesives, Sealants and Patching > Concrete & Asphalt Maintenance",3,10.0,False,True,0.4737962962962962
"Staples::Facilities > Adhesives, Sealants and Patching > Concrete & Asphalt Maintenance > Cleaners and Sealers",Staples,Cleaners and Sealers,"Facilities > Adhesives, Sealants and Patching > Concrete & Asphalt Maintenance > Cleaners and Sealers",4,10.0,True,True,0.5273739130434782
Staples::Facilities > Air Quality,Staples,Air Quality,Facilities > Air Quality,2,293.0,False,True,0.5816797900262467
Staples::Facilities > Air Quality > Air Filter Accessories,Staples,Air Filter Accessories,Facilities > Air Quality > Air Filter Accessories,3,5.0,True,True,0.4522453703703703
Staples::Facilities > Air Quality > Air Purifier Filters,Staples,Air Purifier Filters,Facilities > Air Quality > Air Purifier Filters,3,69.0,True,True,0.5719907407407407
Staples::Facilities > Air Quality > Air Purifiers,Staples,Air Purifiers,Facilities > Air Quality > Air Purifiers,3,91.0,True,True,0.5833333333333334
Staples::Facilities > Air Quality > Dehumidifiers,Staples,Dehumidifiers,Facilities > Air Quality > Dehumidifiers,3,40.0,True,True,0.5416898148148148
Staples::Facilities > Air Quality > Humidifiers,Staples,Humidifiers,Facilities > Air Quality > Humidifiers,3,42.0,True,True,0.5457407407407407
Staples::Facilities > Air Quality > Pleated Air Filters,Staples,Pleated Air Filters,Facilities > Air Quality > Pleated Air Filters,3,46.0,True,True,0.5502777777777778
Staples::Facilities > Bathroom Fixtures,Staples,Bathroom Fixtures,Facilities > Bathroom Fixtures,2,103.0,False,True,0.5361154855643044
Staples::Facilities > Bathroom Fixtures > Changing Stations and Accessories,Staples,Changing Stations and Accessories,Facilities > Bathroom Fixtures > Changing Stations and Accessories,3,5.0,True,True,0.4522453703703703
Staples::Facilities > Bathroom Fixtures > Facial Tissue Dispensers,Staples,Facial Tissue Dispensers,Facilities > Bathroom Fixtures > Facial Tissue Dispensers,3,2.0,True,True,0.43555555555555553
Staples::Facilities > Bathroom Fixtures > Hand Dryers,Staples,Hand Dryers,Facilities > Bathroom Fixtures > Hand Dryers,3,11.0,True,True,0.4786574074074073
Staples::Facilities > Bathroom Fixtures > Sanitary Dispensers,Staples,Sanitary Dispensers,Facilities > Bathroom Fixtures > Sanitary Dispensers,3,11.0,True,True,0.4786574074074073
Staples::Facilities > Bathroom Fixtures > Sanitary Receptacles & Accessories,Staples,Sanitary Receptacles & Accessories,Facilities > Bathroom Fixtures > Sanitary Receptacles & Accessories,3,22.0,True,True,0.5065277777777777
Staples::Facilities > Bathroom Fixtures > Toilet Seat Cover Dispensers,Staples,Toilet Seat Cover Dispensers,Facilities > Bathroom Fixtures > Toilet Seat Cover Dispensers,3,6.0,True,True,0.4580787037037036
"Staples::Facilities > Commercial Lighting, Ballasts & Bulbs",Staples,"Commercial Lighting, Ballasts & Bulbs","Facilities > Commercial Lighting, Ballasts & Bulbs",2,346.0,False,True,0.5868241469816272
"Staples::Facilities > Commercial Lighting, Ballasts & Bulbs > Ballasts",Staples,Ballasts,"Facilities > Commercial Lighting, Ballasts & Bulbs > Ballasts",3,6.0,True,True,0.4580787037037036
"Staples::Facilities > Commercial Lighting, Ballasts & Bulbs > Commercial Lighting",Staples,Commercial Lighting,"Facilities > Commercial Lighting, Ballasts & Bulbs > Commercial Lighting",3,23.0,True,True,0.5086342592592593
"Staples::Facilities > Commercial Lighting, Ballasts & Bulbs > Light Bulbs",Staples,Light Bulbs,"Facilities > Commercial Lighting, Ballasts & Bulbs > Light Bulbs",3,317.0,True,True,0.6426388888888889
Staples::Facilities > Electrical and Wiring,Staples,Electrical and Wiring,Facilities > Electrical and Wiring,2,18.0,False,True,0.4747506561679789
Staples::Facilities > Electrical and Wiring > Electrical,Staples,Electrical,Facilities > Electrical and Wiring > Electrical,3,18.0,False,True,0.5010185185185185
Staples::Facilities > Electrical and Wiring > Electrical > Fuses,Staples,Fuses,Facilities > Electrical and Wiring > Electrical > Fuses,4,18.0,True,True,0.5624347826086956
Staples::Facilities > Electrical and Wiring > Electrical > Plugs and Connectors,Staples,Plugs and Connectors,Facilities > Electrical and Wiring > Electrical > Plugs and Connectors,4,2.0,True,True,0.4616347826086956
Staples::Facilities > Electrical and Wiring > Electrical > Receptacles,Staples,Receptacles,Facilities > Electrical and Wiring > Electrical > Receptacles,4,1.0,True,True,0.4448347826086956
Staples::Facilities > Electrical and Wiring > Electrical > Switches and Controls,Staples,Switches and Controls,Facilities > Electrical and Wiring > Electrical > Switches and Controls,4,9.0,True,True,0.5215304347826086
Staples::Facilities > Electrical and Wiring > Electrical > Wall Plates,Staples,Wall Plates,Facilities > Electrical and Wiring > Electrical > Wall Plates,4,6.0,True,True,0.5052173913043478
Staples::Facilities > Electrical and Wiring > Electrical > Wire,Staples,Wire,Facilities > Electrical and Wiring > Electrical > Wire,4,18.0,True,True,0.5624347826086956
Staples::Facilities > Facilities Signs,Staples,Facilities Signs,Facilities > Facilities Signs,2,5635.0,False,True,0.6889763779527559
Staples::Facilities > Facilities Signs > Labor Law Posters,Staples,Labor Law Posters,Facilities > Facilities Signs > Labor Law Posters,3,1249.0,True,True,0.6766666666666666
Staples::Facilities > Facilities Signs > Safety Labels & Tags,Staples,Safety Labels & Tags,Facilities > Facilities Signs > Safety Labels & Tags,3,1002.0,True,True,0.67375
Staples::Facilities > Facilities Signs > Safety Signs,Staples,Safety Signs,Facilities > Facilities Signs > Safety Signs,3,3198.0,True,True,0.6825
Staples::Facilities > Flashlights & Lanterns,Staples,Flashlights & Lanterns,Facilities > Flashlights & Lanterns,2,100.0,True,True,0.5331758530183727
Staples::Facilities > Floor Mats & Flooring,Staples,Floor Mats & Flooring,Facilities > Floor Mats & Flooring,2,954.0,False,True,0.6426771653543307
Staples::Facilities > Floor Mats & Flooring > Brooms & Dustpans,Staples,Brooms & Dustpans,Facilities > Floor Mats & Flooring > Brooms & Dustpans,3,111.0,True,True,0.5920833333333333
Staples::Facilities > Floor Mats & Flooring > Commercial Floor Mats,Staples,Commercial Floor Mats,Facilities > Floor Mats & Flooring > Commercial Floor Mats,3,639.0,True,True,0.6630555555555555
Staples::Facilities > Grounds Maintenance,Staples,Grounds Maintenance,Facilities > Grounds Maintenance,2,268.0,False,True,0.5772703412073491
Staples::Facilities > Grounds Maintenance > Outdoor Tools,Staples,Outdoor Tools,Facilities > Grounds Maintenance > Outdoor Tools,3,60.0,False,True,0.5625925925925925
Staples::Facilities > Grounds Maintenance > Outdoor Tools > Lawn & Garden Tools,Staples,Lawn & Garden Tools,Facilities > Grounds Maintenance > Outdoor Tools > Lawn & Garden Tools,4,47.0,True,True,0.6113739130434782
Staples::Facilities > Grounds Maintenance > Outdoor Tools > Post Hole Diggers,Staples,Post Hole Diggers,Facilities > Grounds Maintenance > Outdoor Tools > Post Hole Diggers,4,60.0,True,True,0.6257391304347826
Staples::Facilities > Grounds Maintenance > Outdoor Tools > Pressure Washers & Accessories,Staples,Pressure Washers & Accessories,Facilities > Grounds Maintenance > Outdoor Tools > Pressure Washers & Accessories,4,8.0,True,True,0.5166608695652174
Staples::Facilities > Grounds Maintenance > Outdoor Tools > Rakes & Leaf Blowers,Staples,Rakes & Leaf Blowers,Facilities > Grounds Maintenance > Outdoor Tools > Rakes & Leaf Blowers,4,5.0,True,True,0.4964521739130434
Staples::Facilities > Grounds Maintenance > Snow Removal,Staples,Snow Removal,Facilities > Grounds Maintenance > Snow Removal,3,63.0,False,True,0.5656712962962963
Staples::Facilities > Grounds Maintenance > Snow Removal > Salt Spreaders,Staples,Salt Spreaders,Facilities > Grounds Maintenance > Snow Removal > Salt Spreaders,4,8.0,True,True,0.5166608695652174
Staples::Facilities > Grounds Maintenance > Snow Removal > Snow Blowers,Staples,Snow Blowers,Facilities > Grounds Maintenance > Snow Removal > Snow Blowers,4,1.0,True,True,0.4448347826086956
"Staples::Facilities > Grounds Maintenance > Snow Removal > Snow Shovels, Pushers & Scrapers",Staples,"Snow Shovels, Pushers & Scrapers","Facilities > Grounds Maintenance > Snow Removal > Snow Shovels, Pushers & Scrapers",4,13.0,True,True,0.5422260869565217
Staples::Facilities > Grounds Maintenance > Watering Equipment,Staples,Watering Equipment,Facilities > Grounds Maintenance > Watering Equipment,3,17.0,False,True,0.498912037037037
Staples::Facilities > Grounds Maintenance > Watering Equipment > Lawn Sprinklers,Staples,Lawn Sprinklers,Facilities > Grounds Maintenance > Watering Equipment > Lawn Sprinklers,4,3.0,True,True,0.4728347826086956
Staples::Facilities > Grounds Maintenance > Watering Equipment > Water Hose Nozzles & Sprayers,Staples,Water Hose Nozzles & Sprayers,Facilities > Grounds Maintenance > Watering Equipment > Water Hose Nozzles & Sprayers,4,17.0,True,True,0.5587826086956521
Staples::Facilities > Grounds Maintenance > Watering Equipment > Water Hoses & Accessories,Staples,Water Hoses & Accessories,Facilities > Grounds Maintenance > Watering Equipment > Water Hoses & Accessories,4,14.0,True,True,0.547095652173913
Staples::Facilities > Hand & Power Tools,Staples,Hand & Power Tools,Facilities > Hand & Power Tools,2,440.0,False,True,0.6015223097112861
Staples::Facilities > Hand & Power Tools > Hand Tools,Staples,Hand Tools,Facilities > Hand & Power Tools > Hand Tools,3,279.0,False,True,0.6387499999999999
Staples::Facilities > Hand & Power Tools > Hand Tools > Box Cutters & Utility Knives,Staples,Box Cutters & Utility Knives,Facilities > Hand & Power Tools > Hand Tools > Box Cutters & Utility Knives,4,85.0,True,True,0.6415652173913043
Staples::Facilities > Hand & Power Tools > Hand Tools > Clamps,Staples,Clamps,Facilities > Hand & Power Tools > Hand Tools > Clamps,4,7.0,True,True,0.5122782608695652
Staples::Facilities > Hand & Power Tools > Hand Tools > Crowbars & Pry Bars,Staples,Crowbars & Pry Bars,Facilities > Hand & Power Tools > Hand Tools > Crowbars & Pry Bars,4,8.0,True,True,0.5166608695652174
Staples::Facilities > Hand & Power Tools > Hand Tools > Fastening Tools,Staples,Fastening Tools,Facilities > Hand & Power Tools > Hand Tools > Fastening Tools,4,2.0,True,True,0.4616347826086956
Staples::Facilities > Hand & Power Tools > Hand Tools > Hammers & Striking Tools,Staples,Hammers & Striking Tools,Facilities > Hand & Power Tools > Hand Tools > Hammers & Striking Tools,4,21.0,True,True,0.5690086956521738
Staples::Facilities > Hand & Power Tools > Hand Tools > Hand Saws,Staples,Hand Saws,Facilities > Hand & Power Tools > Hand Tools > Hand Saws,4,4.0,True,True,0.48598260869565213
Staples::Facilities > Hand & Power Tools > Hand Tools > Hand Tool Sets,Staples,Hand Tool Sets,Facilities > Hand & Power Tools > Hand Tools > Hand Tool Sets,4,39.0,True,True,0.5989565217391303
